#  X   Y
0.408407   -1.01734
0.418407   -1.03937
0.428407   -1.06088
0.438407   -1.08187
0.448407   -1.10232
0.458407   -1.12224
0.468407   -1.14159
0.478407   -1.16039
0.488407   -1.17862
0.498407   -1.19626
0.508407   -1.21331
0.518407   -1.22977
0.528407   -1.24561
0.538407   -1.26084
0.548407   -1.27545
0.558407   -1.28943
0.568407   -1.30277
0.578407   -1.31546
0.588407   -1.3275
0.598407   -1.33888
0.608407   -1.3496
0.618407   -1.35964
0.628407   -1.36901
0.638407   -1.37769
0.648407   -1.38569
0.658407   -1.39299
0.668407   -1.3996
0.678407   -1.40551
0.688407   -1.41071
0.698407   -1.4152
0.708407   -1.41898
0.718407   -1.42204
0.728407   -1.42438
0.738407   -1.42601
0.748407   -1.42691
0.758407   -1.42708
0.768407   -1.42653
0.778407   -1.42525
0.788407   -1.42324
0.798407   -1.42051
0.808407   -1.41704
0.818407   -1.41284
0.828407   -1.40792
0.838407   -1.40226
0.848407   -1.39588
0.858407   -1.38877
0.868407   -1.38093
0.878407   -1.37237
0.888407   -1.36309
0.898407   -1.35309
0.908407   -1.34237
0.918407   -1.33094
0.928407   -1.3188
0.938407   -1.30596
0.948407   -1.29241
0.958407   -1.27816
0.968407   -1.26322
0.978407   -1.24759
0.988407   -1.23128
0.998407   -1.21429
1.00841   -1.19662
1.01841   -1.17829
1.02841   -1.1593
1.03841   -1.13966
1.04841   -1.11937
1.05841   -1.09844
1.06841   -1.07688
1.07841   -1.05469
1.08841   -1.03188
1.09841   -1.00847
1.10841   -0.984461
1.11841   -0.959858
1.12841   -0.934672
1.13841   -0.908914
1.14841   -0.882593
1.15841   -0.855717
1.16841   -0.828298
1.17841   -0.800346
1.18841   -0.77187
1.19841   -0.742882
1.20841   -0.713393
1.21841   -0.683414
1.22841   -0.652955
1.23841   -0.62203
1.24841   -0.590648
1.25841   -0.558823
1.26841   -0.526567
1.27841   -0.493892
1.28841   -0.46081
1.29841   -0.427334
1.30841   -0.393478
1.31841   -0.359254
1.32841   -0.324676
1.33841   -0.289756
1.34841   -0.254509
1.35841   -0.218949
1.36841   -0.183088
1.37841   -0.146942
1.38841   -0.110524
1.39841   -0.0738492
1.40841   -0.0369312
1.41841   0.000215055
